date,year,month,day,commodity,category,region,market_name,season,season_index,festival_flag,festival_name,festival_multiplier,msp_announced,rainfall_mm,rainfall_index,temperature_c,min_price_quintal,max_price_quintal,modal_price_quintal,price_per_kg,arrival_tonnes,demand_kg
2023-04-07,2023,4,7,Turmeric,spices,Maharashtra,Vashi APMC,Zaid,3,0,,1.0,120.0,33.3,0.111,30.4,11724.3,14981.05,13027.0,130.27,0.82,865.4
2023-04-07,2023,4,7,Tomato,vegetables,Maharashtra,Vashi APMC,Zaid,3,0,,1.0,25.0,39.7,0.132,33.0,2230.2,2849.7,2478.0,24.78,3.01,3561.6
2023-04-07,2023,4,7,Garlic,spices,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,130.0,44.4,0.148,31.7,15750.9,20126.15,17501.0,175.01,0.86,839.8
2023-04-07,2023,4,7,Apple,fruits,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,85.0,90.4,0.301,35.3,9602.1,12269.35,10669.0,106.69,1.37,1350.4
2023-04-07,2023,4,7,Onion,vegetables,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,20.0,65.1,0.217,26.9,2601.9,3324.65,2891.0,28.91,4.07,3787.4
2023-04-07,2023,4,7,Wheat,grains,Tamil Nadu,Koyambedu Market,Zaid,3,0,,1.0,24.0,34.4,0.115,30.1,2934.9,3750.15,3261.0,32.61,4.97,4187.8
2023-04-07,2023,4,7,Garlic,spices,Tamil Nadu,Koyambedu Market,Zaid,3,0,,1.0,130.0,76.7,0.256,31.7,14329.8,18310.3,15922.0,159.22,1.03,845.3
2023-04-07,2023,4,7,Banana,fruits,Tamil Nadu,Koyambedu Market,Zaid,3,0,,1.0,28.0,108.3,0.361,32.3,2737.8,3498.3,3042.0,30.42,2.66,3253.2
2023-04-07,2023,4,7,Turmeric,spices,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,120.0,31.5,0.105,32.0,16110.9,20586.15,17901.0,179.01,0.73,841.0
2023-04-07,2023,4,7,Banana,fruits,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,28.0,81.1,0.27,32.9,3006.9,3842.15,3341.0,33.41,2.55,2807.1
2023-04-07,2023,4,7,Chilli,spices,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,110.0,84.8,0.283,30.1,11112.3,14199.05,12347.0,123.47,1.3,1073.2
2023-04-10,2023,4,10,Turmeric,spices,Maharashtra,Vashi APMC,Zaid,3,0,,1.0,120.0,97.3,0.324,33.3,13555.8,17321.3,15062.0,150.62,1.3,1005.0
2023-04-10,2023,4,10,Apple,fruits,Maharashtra,Vashi APMC,Zaid,3,0,,1.0,85.0,61.0,0.203,32.4,10301.4,13162.9,11446.0,114.46,2.07,1709.1
2023-04-10,2023,4,10,Mustard,oilseeds,Maharashtra,Vashi APMC,Zaid,3,0,,1.0,54.0,54.8,0.183,34.4,5553.0,7095.5,6170.0,61.7,1.65,1596.6
2023-04-10,2023,4,10,Banana,fruits,Karnataka,Yeshwanthpur APMC,Zaid,3,0,,1.0,28.0,98.3,0.328,28.5,3679.2,4701.2,4088.0,40.88,2.67,2861.1
2023-04-10,2023,4,10,Apple,fruits,Karnataka,Yeshwanthpur APMC,Zaid,3,0,,1.0,85.0,45.0,0.15,30.0,10941.3,13980.55,12157.0,121.57,1.61,1461.4
2023-04-10,2023,4,10,Garlic,spices,Karnataka,Yeshwanthpur APMC,Zaid,3,0,,1.0,130.0,19.6,0.065,26.2,14926.5,19072.75,16585.0,165.85,0.92,763.6
2023-04-10,2023,4,10,Gram (Chana),pulses,Delhi,Azadpur Mandi,Zaid,3,0,,1.0,58.0,77.9,0.26,32.1,6084.9,7775.15,6761.0,67.61,1.98,1846.5
2023-04-10,2023,4,10,Onion,vegetables,Delhi,Azadpur Mandi,Zaid,3,0,,1.0,20.0,69.1,0.23,30.1,2529.9,3232.65,2811.0,28.11,3.4,3800.8
2023-04-10,2023,4,10,Potato,vegetables,Delhi,Azadpur Mandi,Zaid,3,0,,1.0,18.0,92.8,0.309,31.3,1953.9,2496.65,2171.0,21.71,4.91,5098.2
2023-04-10,2023,4,10,Onion,vegetables,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,20.0,37.6,0.125,32.0,2300.4,2939.4,2556.0,25.56,2.96,3424.1
2023-04-10,2023,4,10,Garlic,spices,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,130.0,85.3,0.284,31.5,17078.4,21822.4,18976.0,189.76,0.67,756.4
2023-04-10,2023,4,10,Soybean,oilseeds,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,46.0,110.8,0.369,33.2,5046.3,6448.05,5607.0,56.07,2.06,1690.5
2023-04-10,2023,4,10,Onion,vegetables,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,20.0,79.9,0.266,29.4,2646.9,3382.15,2941.0,29.41,4.24,3821.1
2023-04-10,2023,4,10,Mango,fruits,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,60.0,63.5,0.212,29.4,5371.2,6863.2,5968.0,59.68,5.67,6117.0
2023-04-10,2023,4,10,Potato,vegetables,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,18.0,68.4,0.228,32.5,1811.7,2314.95,2013.0,20.13,5.01,4790.7
2023-04-10,2023,4,10,Mustard,oilseeds,Uttar Pradesh,Varanasi Mandi,Zaid,3,0,,1.0,54.0,71.9,0.24,30.3,5712.3,7299.05,6347.0,63.47,1.24,1455.7
2023-04-10,2023,4,10,Rice,grains,Uttar Pradesh,Varanasi Mandi,Zaid,3,0,,1.0,32.0,81.3,0.271,31.2,4032.9,5153.15,4481.0,44.81,4.55,4000.0
2023-04-10,2023,4,10,Gram (Chana),pulses,Uttar Pradesh,Varanasi Mandi,Zaid,3,0,,1.0,58.0,40.9,0.136,29.5,6336.9,8097.15,7041.0,70.41,1.58,1812.9
2023-04-13,2023,4,13,Potato,vegetables,Maharashtra,Lasalgaon Mandi,Zaid,3,0,,1.0,18.0,31.6,0.105,28.6,1905.3,2434.55,2117.0,21.17,4.26,4203.7
2023-04-13,2023,4,13,Rice,grains,Maharashtra,Lasalgaon Mandi,Zaid,3,0,,1.0,32.0,11.9,0.04,30.0,3997.8,5108.3,4442.0,44.42,4.99,4365.0
2023-04-13,2023,4,13,Mango,fruits,Maharashtra,Lasalgaon Mandi,Zaid,3,0,,1.0,60.0,26.4,0.088,30.4,6873.3,8782.55,7637.0,76.37,5.39,5909.7
2023-04-13,2023,4,13,Rice,grains,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,0,,1.0,32.0,47.4,0.158,32.3,4036.5,5157.75,4485.0,44.85,3.52,3769.5
2023-04-13,2023,4,13,Apple,fruits,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,0,,1.0,85.0,44.0,0.147,32.5,11931.3,15245.55,13257.0,132.57,1.61,1384.9
2023-04-13,2023,4,13,Turmeric,spices,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,0,,1.0,120.0,36.2,0.121,30.5,15384.6,19658.1,17094.0,170.94,0.95,781.6
2023-04-13,2023,4,13,Tomato,vegetables,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,25.0,59.5,0.198,28.6,3027.6,3868.6,3364.0,33.64,3.43,3953.5
2023-04-13,2023,4,13,Chilli,spices,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,110.0,25.5,0.085,29.4,11845.8,15136.3,13162.0,131.62,1.43,1182.4
2023-04-13,2023,4,13,Turmeric,spices,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,120.0,19.4,0.065,30.6,17553.6,22429.6,19504.0,195.04,0.75,847.0
2023-04-13,2023,4,13,Banana,fruits,Delhi,Azadpur Mandi,Zaid,3,0,,1.0,28.0,21.0,0.07,32.6,2890.8,3693.8,3212.0,32.12,2.45,2949.8
2023-04-13,2023,4,13,Mango,fruits,Delhi,Azadpur Mandi,Zaid,3,0,,1.0,60.0,42.3,0.141,31.2,5427.0,6934.5,6030.0,60.3,7.04,6702.9
2023-04-13,2023,4,13,Gram (Chana),pulses,Delhi,Azadpur Mandi,Zaid,3,0,,1.0,58.0,43.8,0.146,29.1,6668.1,8520.35,7409.0,74.09,2.29,2353.6
2023-04-13,2023,4,13,Soybean,oilseeds,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,46.0,29.5,0.098,32.1,4365.9,5578.65,4851.0,48.51,1.62,1687.9
2023-04-13,2023,4,13,Apple,fruits,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,85.0,6.8,0.023,31.1,12143.7,15516.95,13493.0,134.93,1.73,1468.1
2023-04-13,2023,4,13,Banana,fruits,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,28.0,39.5,0.132,30.5,2643.3,3377.55,2937.0,29.37,2.28,2838.4
2023-04-13,2023,4,13,Turmeric,spices,Tamil Nadu,Salem Agri Mandi,Zaid,3,0,,1.0,120.0,65.5,0.218,31.9,14049.0,17951.5,15610.0,156.1,1.01,819.4
2023-04-13,2023,4,13,Rice,grains,Tamil Nadu,Salem Agri Mandi,Zaid,3,0,,1.0,32.0,23.2,0.077,35.0,4035.6,5156.6,4484.0,44.84,4.12,3696.1
2023-04-13,2023,4,13,Mustard,oilseeds,Tamil Nadu,Salem Agri Mandi,Zaid,3,0,,1.0,54.0,0.0,0.0,25.4,5910.3,7552.05,6567.0,65.67,1.97,1640.3
2023-04-16,2023,4,16,Wheat,grains,Tamil Nadu,Salem Agri Mandi,Zaid,3,1,Eid,1.35,24.0,85.6,0.285,30.9,2971.8,3797.3,3302.0,33.02,5.69,5671.2
2023-04-16,2023,4,16,Banana,fruits,Tamil Nadu,Salem Agri Mandi,Zaid,3,1,Eid,1.35,28.0,53.5,0.178,32.3,2870.1,3667.35,3189.0,31.89,3.4,4033.5
2023-04-16,2023,4,16,Chilli,spices,Tamil Nadu,Salem Agri Mandi,Zaid,3,1,Eid,1.35,110.0,64.8,0.216,28.2,11685.6,14931.6,12984.0,129.84,1.57,1696.3
2023-04-16,2023,4,16,Gram (Chana),pulses,Punjab,Ludhiana Mandi,Zaid,3,1,Eid,1.35,58.0,59.7,0.199,32.2,6947.1,8876.85,7719.0,77.19,2.47,2729.6
2023-04-16,2023,4,16,Banana,fruits,Punjab,Ludhiana Mandi,Zaid,3,1,Eid,1.35,28.0,43.4,0.145,32.8,3455.1,4414.85,3839.0,38.39,3.76,3956.9
2023-04-16,2023,4,16,Rice,grains,Punjab,Ludhiana Mandi,Zaid,3,1,Eid,1.35,32.0,41.7,0.139,33.6,4071.6,5202.6,4524.0,45.24,7.23,5783.6
2023-04-16,2023,4,16,Gram (Chana),pulses,Gujarat,Surat APMC,Zaid,3,1,Eid,1.35,58.0,33.3,0.111,32.6,7077.6,9043.6,7864.0,78.64,2.5,2649.1
2023-04-16,2023,4,16,Mustard,oilseeds,Gujarat,Surat APMC,Zaid,3,1,Eid,1.35,54.0,51.7,0.172,29.1,6697.8,8558.3,7442.0,74.42,1.76,2173.2
2023-04-16,2023,4,16,Mango,fruits,Gujarat,Surat APMC,Zaid,3,1,Eid,1.35,60.0,66.6,0.222,31.7,7231.5,9240.25,8035.0,80.35,6.21,7702.3
2023-04-16,2023,4,16,Mango,fruits,Karnataka,Kolar APMC Market,Zaid,3,1,Eid,1.35,60.0,52.3,0.174,34.1,7149.6,9135.6,7944.0,79.44,7.64,6923.6
2023-04-16,2023,4,16,Potato,vegetables,Karnataka,Kolar APMC Market,Zaid,3,1,Eid,1.35,18.0,54.3,0.181,30.1,2312.1,2954.35,2569.0,25.69,5.26,5640.1
2023-04-16,2023,4,16,Banana,fruits,Karnataka,Kolar APMC Market,Zaid,3,1,Eid,1.35,28.0,63.9,0.213,31.8,3389.4,4330.9,3766.0,37.66,4.56,3697.4
2023-04-16,2023,4,16,Potato,vegetables,Tamil Nadu,Koyambedu Market,Zaid,3,1,Eid,1.35,18.0,54.8,0.183,29.8,1897.2,2424.2,2108.0,21.08,6.0,6543.4
2023-04-16,2023,4,16,Wheat,grains,Tamil Nadu,Koyambedu Market,Zaid,3,1,Eid,1.35,24.0,16.8,0.056,32.8,3128.4,3997.4,3476.0,34.76,5.4,6259.3
2023-04-16,2023,4,16,Banana,fruits,Tamil Nadu,Koyambedu Market,Zaid,3,1,Eid,1.35,28.0,55.1,0.184,33.5,3332.7,4258.45,3703.0,37.03,3.34,3799.2
2023-04-16,2023,4,16,Chilli,spices,Maharashtra,Vashi APMC,Zaid,3,1,Eid,1.35,110.0,0.0,0.0,33.0,15309.9,19562.65,17011.0,170.11,1.77,1704.4
2023-04-16,2023,4,16,Mustard,oilseeds,Maharashtra,Vashi APMC,Zaid,3,1,Eid,1.35,54.0,78.8,0.263,31.4,6791.4,8677.9,7546.0,75.46,2.04,2114.5
2023-04-16,2023,4,16,Garlic,spices,Maharashtra,Vashi APMC,Zaid,3,1,Eid,1.35,130.0,117.4,0.391,30.9,15634.8,19977.8,17372.0,173.72,1.29,1232.5
2023-04-19,2023,4,19,Gram (Chana),pulses,Tamil Nadu,Salem Agri Mandi,Zaid,3,1,Eid,1.35,58.0,38.5,0.128,28.6,7239.6,9250.6,8044.0,80.44,3.07,2654.7
2023-04-19,2023,4,19,Rice,grains,Tamil Nadu,Salem Agri Mandi,Zaid,3,1,Eid,1.35,32.0,43.6,0.145,31.2,4599.0,5876.5,5110.0,51.1,5.78,5338.1
2023-04-19,2023,4,19,Banana,fruits,Tamil Nadu,Salem Agri Mandi,Zaid,3,1,Eid,1.35,28.0,61.5,0.205,30.2,3559.5,4548.25,3955.0,39.55,3.86,3955.9
2023-04-19,2023,4,19,Apple,fruits,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,1,Eid,1.35,85.0,44.7,0.149,33.6,11393.1,14557.85,12659.0,126.59,2.26,1937.2
2023-04-19,2023,4,19,Soybean,oilseeds,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,1,Eid,1.35,46.0,9.4,0.031,32.1,4624.2,5908.7,5138.0,51.38,2.58,2115.1
2023-04-19,2023,4,19,Rice,grains,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,1,Eid,1.35,32.0,52.1,0.174,33.9,4388.4,5607.4,4876.0,48.76,5.35,4893.7
2023-04-19,2023,4,19,Tomato,vegetables,Delhi,Azadpur Mandi,Zaid,3,1,Eid,1.35,25.0,74.2,0.247,32.9,2935.8,3751.3,3262.0,32.62,3.53,4127.9
2023-04-19,2023,4,19,Potato,vegetables,Delhi,Azadpur Mandi,Zaid,3,1,Eid,1.35,18.0,52.4,0.175,32.6,1758.6,2247.1,1954.0,19.54,6.55,6272.4
2023-04-19,2023,4,19,Garlic,spices,Delhi,Azadpur Mandi,Zaid,3,1,Eid,1.35,130.0,58.3,0.194,32.1,22846.5,29192.75,25385.0,253.85,1.05,1274.4
2023-04-19,2023,4,19,Gram (Chana),pulses,Maharashtra,Vashi APMC,Zaid,3,1,Eid,1.35,58.0,33.1,0.11,30.2,6137.1,7841.85,6819.0,68.19,2.59,2787.6
2023-04-19,2023,4,19,Tomato,vegetables,Maharashtra,Vashi APMC,Zaid,3,1,Eid,1.35,25.0,0.0,0.0,31.2,3285.0,4197.5,3650.0,36.5,5.83,4785.4
2023-04-19,2023,4,19,Mango,fruits,Maharashtra,Vashi APMC,Zaid,3,1,Eid,1.35,60.0,121.9,0.406,34.6,6891.3,8805.55,7657.0,76.57,6.63,7381.1
2023-04-19,2023,4,19,Banana,fruits,Maharashtra,Lasalgaon Mandi,Zaid,3,1,Eid,1.35,28.0,75.2,0.251,33.0,3744.9,4785.15,4161.0,41.61,3.59,4091.9
2023-04-19,2023,4,19,Wheat,grains,Maharashtra,Lasalgaon Mandi,Zaid,3,1,Eid,1.35,24.0,60.8,0.203,30.9,3353.4,4284.9,3726.0,37.26,7.34,5826.6
2023-04-19,2023,4,19,Mango,fruits,Maharashtra,Lasalgaon Mandi,Zaid,3,1,Eid,1.35,60.0,27.7,0.092,32.3,5130.0,6555.0,5700.0,57.0,6.22,7532.9
2023-04-19,2023,4,19,Apple,fruits,Karnataka,Kolar APMC Market,Zaid,3,1,Eid,1.35,85.0,19.3,0.064,31.1,12745.8,16286.3,14162.0,141.62,1.91,2129.4
2023-04-19,2023,4,19,Gram (Chana),pulses,Karnataka,Kolar APMC Market,Zaid,3,1,Eid,1.35,58.0,24.7,0.082,31.3,7047.9,9005.65,7831.0,78.31,3.08,2381.1
2023-04-19,2023,4,19,Potato,vegetables,Karnataka,Kolar APMC Market,Zaid,3,1,Eid,1.35,18.0,32.1,0.107,34.5,2048.4,2617.4,2276.0,22.76,6.24,5793.3
2023-04-22,2023,4,22,Mustard,oilseeds,Maharashtra,Lasalgaon Mandi,Zaid,3,1,Eid,1.35,54.0,64.1,0.214,32.5,5612.4,7171.4,6236.0,62.36,1.72,2003.7
2023-04-22,2023,4,22,Rice,grains,Maharashtra,Lasalgaon Mandi,Zaid,3,1,Eid,1.35,32.0,29.5,0.098,32.0,4452.3,5689.05,4947.0,49.47,7.79,6014.3
2023-04-22,2023,4,22,Wheat,grains,Maharashtra,Lasalgaon Mandi,Zaid,3,1,Eid,1.35,24.0,38.4,0.128,34.2,3074.4,3928.4,3416.0,34.16,5.7,5524.5
2023-04-22,2023,4,22,Chilli,spices,Maharashtra,Vashi APMC,Zaid,3,1,Eid,1.35,110.0,75.2,0.251,35.4,15269.4,19510.9,16966.0,169.66,2.08,1726.7
2023-04-22,2023,4,22,Potato,vegetables,Maharashtra,Vashi APMC,Zaid,3,1,Eid,1.35,18.0,22.0,0.073,32.2,1592.1,2034.35,1769.0,17.69,5.0,5745.8
2023-04-22,2023,4,22,Banana,fruits,Maharashtra,Vashi APMC,Zaid,3,1,Eid,1.35,28.0,42.3,0.141,30.3,3478.5,4444.75,3865.0,38.65,4.64,3955.7
2023-04-22,2023,4,22,Gram (Chana),pulses,Karnataka,Kolar APMC Market,Zaid,3,1,Eid,1.35,58.0,13.7,0.046,33.0,8446.5,10792.75,9385.0,93.85,2.1,2599.8
2023-04-22,2023,4,22,Turmeric,spices,Karnataka,Kolar APMC Market,Zaid,3,1,Eid,1.35,120.0,71.0,0.237,28.8,15571.8,19897.3,17302.0,173.02,1.25,1309.3
2023-04-22,2023,4,22,Banana,fruits,Karnataka,Kolar APMC Market,Zaid,3,1,Eid,1.35,28.0,13.1,0.044,31.1,3809.7,4867.95,4233.0,42.33,2.52,2993.8
2023-04-22,2023,4,22,Wheat,grains,Tamil Nadu,Koyambedu Market,Zaid,3,1,Eid,1.35,24.0,18.3,0.061,27.4,3384.9,4325.15,3761.0,37.61,6.42,6088.6
2023-04-22,2023,4,22,Garlic,spices,Tamil Nadu,Koyambedu Market,Zaid,3,1,Eid,1.35,130.0,60.4,0.201,30.5,16110.0,20585.0,17900.0,179.0,1.11,1076.0
2023-04-22,2023,4,22,Banana,fruits,Tamil Nadu,Koyambedu Market,Zaid,3,1,Eid,1.35,28.0,15.7,0.052,30.5,4007.7,5120.95,4453.0,44.53,5.18,4276.2
2023-04-22,2023,4,22,Mango,fruits,Tamil Nadu,Salem Agri Mandi,Zaid,3,1,Eid,1.35,60.0,33.0,0.11,35.2,6534.0,8349.0,7260.0,72.6,10.34,8209.8
2023-04-22,2023,4,22,Apple,fruits,Tamil Nadu,Salem Agri Mandi,Zaid,3,1,Eid,1.35,85.0,14.9,0.05,30.9,12429.0,15881.5,13810.0,138.1,2.43,2614.7
2023-04-22,2023,4,22,Garlic,spices,Tamil Nadu,Salem Agri Mandi,Zaid,3,1,Eid,1.35,130.0,53.3,0.178,34.6,17216.1,21998.35,19129.0,191.29,1.32,1050.0
2023-04-22,2023,4,22,Chilli,spices,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,1,Eid,1.35,110.0,53.6,0.179,30.4,13851.9,17699.65,15391.0,153.91,1.84,1579.1
2023-04-22,2023,4,22,Tomato,vegetables,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,1,Eid,1.35,25.0,46.6,0.155,32.2,2940.3,3757.05,3267.0,32.67,4.67,4605.1
2023-04-22,2023,4,22,Rice,grains,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,1,Eid,1.35,32.0,72.9,0.243,33.9,4392.9,5613.15,4881.0,48.81,4.84,4733.9
2023-04-25,2023,4,25,Apple,fruits,Gujarat,Surat APMC,Zaid,3,0,,1.0,85.0,37.6,0.125,31.4,9829.8,12560.3,10922.0,109.22,1.81,1454.6
2023-04-25,2023,4,25,Soybean,oilseeds,Gujarat,Surat APMC,Zaid,3,0,,1.0,46.0,70.3,0.234,34.3,4995.9,6383.65,5551.0,55.51,1.89,1516.4
2023-04-25,2023,4,25,Mustard,oilseeds,Gujarat,Surat APMC,Zaid,3,0,,1.0,54.0,42.0,0.14,30.8,5940.9,7591.15,6601.0,66.01,1.52,1300.4
2023-04-25,2023,4,25,Gram (Chana),pulses,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,58.0,27.0,0.09,32.8,5925.6,7571.6,6584.0,65.84,1.97,2104.1
2023-04-25,2023,4,25,Garlic,spices,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,130.0,54.0,0.18,31.7,16293.6,20819.6,18104.0,181.04,0.89,857.5
2023-04-25,2023,4,25,Potato,vegetables,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,18.0,54.0,0.18,31.1,1764.9,2255.15,1961.0,19.61,4.74,3782.6
2023-04-25,2023,4,25,Wheat,grains,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,0,,1.0,24.0,72.0,0.24,31.3,2763.9,3531.65,3071.0,30.71,3.36,4018.4
2023-04-25,2023,4,25,Banana,fruits,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,0,,1.0,28.0,77.6,0.259,33.5,3441.6,4397.6,3824.0,38.24,3.07,2651.7
2023-04-25,2023,4,25,Mustard,oilseeds,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,0,,1.0,54.0,52.7,0.176,34.1,5370.3,6862.05,5967.0,59.67,1.22,1408.4
2023-04-25,2023,4,25,Turmeric,spices,Maharashtra,Lasalgaon Mandi,Zaid,3,0,,1.0,120.0,39.1,0.13,31.0,14316.3,18293.05,15907.0,159.07,0.91,990.8
2023-04-25,2023,4,25,Tomato,vegetables,Maharashtra,Lasalgaon Mandi,Zaid,3,0,,1.0,25.0,25.3,0.084,28.3,3463.2,4425.2,3848.0,38.48,3.18,3641.6
2023-04-25,2023,4,25,Apple,fruits,Maharashtra,Lasalgaon Mandi,Zaid,3,0,,1.0,85.0,65.6,0.219,32.6,10854.9,13870.15,12061.0,120.61,2.14,1751.4
2023-04-25,2023,4,25,Mango,fruits,Tamil Nadu,Koyambedu Market,Zaid,3,0,,1.0,60.0,64.9,0.216,33.4,7835.4,10011.9,8706.0,87.06,5.34,5826.9
2023-04-25,2023,4,25,Turmeric,spices,Tamil Nadu,Koyambedu Market,Zaid,3,0,,1.0,120.0,63.8,0.213,34.0,13871.7,17724.95,15413.0,154.13,1.06,883.2
2023-04-25,2023,4,25,Rice,grains,Tamil Nadu,Koyambedu Market,Zaid,3,0,,1.0,32.0,41.2,0.137,34.6,4341.6,5547.6,4824.0,48.24,5.31,4244.1
2023-04-25,2023,4,25,Tomato,vegetables,Tamil Nadu,Salem Agri Mandi,Zaid,3,0,,1.0,25.0,21.3,0.071,33.4,2172.6,2776.1,2414.0,24.14,2.98,3530.9
2023-04-25,2023,4,25,Onion,vegetables,Tamil Nadu,Salem Agri Mandi,Zaid,3,0,,1.0,20.0,55.3,0.184,38.4,2034.0,2599.0,2260.0,22.6,3.86,3988.4
2023-04-25,2023,4,25,Chilli,spices,Tamil Nadu,Salem Agri Mandi,Zaid,3,0,,1.0,110.0,115.6,0.385,33.8,14723.1,18812.85,16359.0,163.59,0.93,1124.7
2023-04-28,2023,4,28,Apple,fruits,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,85.0,26.2,0.087,32.5,10878.3,13900.05,12087.0,120.87,2.03,1677.7
2023-04-28,2023,4,28,Turmeric,spices,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,120.0,53.6,0.179,31.7,16042.5,20498.75,17825.0,178.25,1.06,935.4
2023-04-28,2023,4,28,Banana,fruits,Punjab,Khanna Grain Market,Zaid,3,0,,1.0,28.0,0.0,0.0,33.0,3167.1,4046.85,3519.0,35.19,2.97,3148.6
2023-04-28,2023,4,28,Mustard,oilseeds,Karnataka,Yeshwanthpur APMC,Zaid,3,0,,1.0,54.0,54.6,0.182,34.7,5885.1,7519.85,6539.0,65.39,1.34,1474.2
2023-04-28,2023,4,28,Onion,vegetables,Karnataka,Yeshwanthpur APMC,Zaid,3,0,,1.0,20.0,0.0,0.0,37.0,2223.0,2840.5,2470.0,24.7,4.88,3901.8
2023-04-28,2023,4,28,Wheat,grains,Karnataka,Yeshwanthpur APMC,Zaid,3,0,,1.0,24.0,41.8,0.139,34.0,2746.8,3509.8,3052.0,30.52,3.37,4063.1
2023-04-28,2023,4,28,Soybean,oilseeds,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,46.0,87.2,0.291,34.2,4611.6,5892.6,5124.0,51.24,1.51,1553.0
2023-04-28,2023,4,28,Mango,fruits,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,60.0,47.4,0.158,36.1,7701.3,9840.55,8557.0,85.57,6.79,5366.1
2023-04-28,2023,4,28,Banana,fruits,Karnataka,Kolar APMC Market,Zaid,3,0,,1.0,28.0,113.5,0.378,31.1,3007.8,3843.3,3342.0,33.42,2.83,2480.8
2023-04-28,2023,4,28,Gram (Chana),pulses,Punjab,Ludhiana Mandi,Zaid,3,0,,1.0,58.0,50.7,0.169,30.1,5490.0,7015.0,6100.0,61.0,2.01,1841.4
2023-04-28,2023,4,28,Wheat,grains,Punjab,Ludhiana Mandi,Zaid,3,0,,1.0,24.0,27.9,0.093,33.0,2839.5,3628.25,3155.0,31.55,4.8,4443.6
2023-04-28,2023,4,28,Mango,fruits,Punjab,Ludhiana Mandi,Zaid,3,0,,1.0,60.0,86.0,0.287,31.8,5692.5,7273.75,6325.0,63.25,6.09,6395.9
2023-04-28,2023,4,28,Wheat,grains,Maharashtra,Lasalgaon Mandi,Zaid,3,0,,1.0,24.0,64.2,0.214,35.3,3295.8,4211.3,3662.0,36.62,5.93,4790.8
2023-04-28,2023,4,28,Mango,fruits,Maharashtra,Lasalgaon Mandi,Zaid,3,0,,1.0,60.0,66.4,0.221,33.9,5807.7,7420.95,6453.0,64.53,6.47,6078.4
2023-04-28,2023,4,28,Potato,vegetables,Maharashtra,Lasalgaon Mandi,Zaid,3,0,,1.0,18.0,17.6,0.059,31.3,2021.4,2582.9,2246.0,22.46,5.09,4244.3
2023-04-28,2023,4,28,Apple,fruits,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,0,,1.0,85.0,45.6,0.152,30.1,11363.4,14519.9,12626.0,126.26,1.44,1544.3
2023-04-28,2023,4,28,Chilli,spices,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,0,,1.0,110.0,38.0,0.127,31.4,9405.0,12017.5,10450.0,104.5,1.12,1097.9
2023-04-28,2023,4,28,Turmeric,spices,Andhra Pradesh,Guntur Mirchi Yard,Zaid,3,0,,1.0,120.0,46.9,0.156,32.2,16053.3,20512.55,17837.0,178.37,0.81,781.2
2023-05-01,2023,5,1,Rice,grains,Karnataka,Yeshwanthpur APMC,Zaid,3,0,,1.0,32.0,24.7,0.082,32.8,4211.1,5380.85,4679.0,46.79,4.5,4021.3
2023-05-01,2023,5,1,Gram (Chana),pulses,Karnataka,Yeshwanthpur APMC,Zaid,3,0,,1.0,58.0,63.9,0.213,34.5,6994.8,8937.8,7772.0,77.72,2.2,1873.9
